Date,Predicted,Actual,RMSE
1999-02-01,-4.4315425503521135,-5.1036317712709,0.6720892209187861
1999-03-01,-4.522439670750278,-5.92388358346658,1.401443912716302
1999-04-01,-4.671123642746029,-5.17514022966861,0.5040165869225808
1999-05-01,-4.303688459057916,-4.5803686968187,0.2766802377607833
1999-06-01,-4.373152663112672,-4.33369527184962,0.03945739126305181
1999-07-01,-4.646871505124052,-4.59163368629911,0.05523781882494205
1999-08-01,-4.4934289883855705,-3.47209201276808,1.0213369756174906
1999-09-01,-4.542219913593082,-3.02749587804969,1.5147240355433924
1999-10-01,-4.41883770165178,-2.66476233547841,1.7540753661733701
1999-11-01,-4.36320881764782,-3.13156393685365,1.2316448807941698
1999-12-01,-4.034800222064398,-3.16992645492846,0.8648737671359377
2000-01-01,-3.4908928476289645,-3.03223938877084,0.45865345885812436
2000-02-01,-3.511226583480437,-3.01940942691859,0.4918171565618472
2000-03-01,-4.198659387710955,-2.79436462995652,1.404294757754435
2000-04-01,-4.50225931471902,-2.55326189447415,1.9489974202448703
2000-05-01,-4.933243875782713,-2.85905450788018,2.074189367902533
2000-06-01,-4.648142513636474,-3.44988684323145,1.198255670405024
2000-07-01,-4.1864472521860785,-3.5265021397115395,0.659945112474539
2000-08-01,-4.369170502233358,-3.5469471616875996,0.822223340545758
2000-09-01,-4.601945369706039,-3.07667117128989,1.5252741984161489
2000-10-01,-4.2706205225077625,-2.11431941942695,2.1563011030808124
2000-11-01,-4.031265381844694,-1.7954377618990098,2.235827619945684
2000-12-01,-4.007226198466152,-1.12589100071361,2.8813351977525423
2001-01-01,-3.9675070938319044,-0.81823413419265,3.149272959639254
2001-02-01,-3.5661253289597337,-0.30405623200556003,3.2620690969541735
2001-03-01,-3.187009493109975,0.46247634573559004,3.649485838845565
2001-04-01,-3.3922219474380078,0.6139016245044701,4.006123571942478
2001-05-01,-3.1495056576323166,0.01086934960339,3.1603750072357064
2001-06-01,-2.7812306455920237,-0.09261741201780001,2.6886132335742237
2001-07-01,-2.727749114064931,0.44659785179834,3.174346965863271
2001-08-01,-2.9088023635106426,-0.47214672146069997,2.4366556420499426
2001-09-01,-2.8257927381695094,0.67289873996547,3.4986914781349796
2001-10-01,-2.9759725493559177,0.643920712841,3.6198932621969178
2001-11-01,-3.027966682705336,0.31638813101837,3.344354813723706
2001-12-01,-2.856572866890085,0.31054556620513,3.167118433095215
2002-01-01,-2.4061552383014995,0.78905068108023,3.1952059193817295
2002-02-01,-2.4061508683536577,1.54228890340064,3.9484397717542974
2002-03-01,-2.461931483171738,1.32139940358819,3.783330886759928
2002-04-01,-2.0405063835909205,1.70681775400576,3.7473241375966806
2002-05-01,-1.8591260591313148,1.69052596254353,3.549652021674845
2002-06-01,-1.5692000110641402,2.21537037840957,3.78457038947371
2002-07-01,-1.0745366820717166,3.7123546768372297,4.786891358908946
2002-08-01,-0.9485892630410744,3.91791761921036,4.866506882251434
2002-09-01,-0.7872164449058348,4.70807672275339,5.4952931676592245
2002-10-01,-1.1758451701285786,4.851198970971541,6.027044141100119
2002-11-01,-1.1206933924000833,3.93084778592571,5.0515411783257935
2002-12-01,-0.7407966493187077,4.2685327215542,5.009329370872908
2003-01-01,-0.4278493958247349,4.74403953858399,5.171888934408725
2003-02-01,0.526721093548864,5.67926132155189,5.152540228003026
2003-03-01,0.604611337630014,5.86177246128232,5.257161123652306
2003-04-01,0.6785925106105539,5.45828504479284,4.779692534182286
2003-05-01,0.4235096481855214,5.3484219096966195,4.924912261511098
2003-06-01,-0.00856851705344397,4.634469993842201,4.643038510895645
