Date,Prediction,Actual,RMSE
1960-01-01,15.692726224477243,5.1609699366200505,10.531756287857192
1960-02-01,15.034356769249483,5.18574610393267,9.848610665316812
1960-03-01,14.72726896962884,5.45390317248741,9.27336579714143
1960-04-01,14.421315729925123,4.94884347322754,9.472472256697582
1960-05-01,14.28568181309866,3.74777730182829,10.537904511270371
1960-06-01,14.225508812868359,3.29648614534536,10.929022667522998
1960-07-01,11.412742013046863,3.5268890757965203,7.885852937250343
1960-08-01,11.891613640496812,3.70556454559889,8.186049094897923
1960-09-01,13.565705410541447,4.57793660541414,8.987768805127306
1960-10-01,12.261084625286987,5.02964133508956,7.231443290197427
1960-11-01,13.576745375350676,4.63327085172033,8.943474523630346
1960-12-01,11.064334165569045,5.02673350774369,6.037600657825355
1961-01-01,11.332756844032392,4.89482021718561,6.437936626846782
1961-02-01,9.666488823300568,4.8460260605128,4.820462762787768
1961-03-01,10.024181811532964,4.7623029721759895,5.261878839356974
1961-04-01,10.29630699616746,4.81268619524073,5.4836208009267295
1961-05-01,9.364702379433332,4.51258875796443,4.852113621468902
1961-06-01,12.384198458932854,4.38050706320893,8.003691395723923
1961-07-01,12.883476624170001,4.37901171458126,8.50446490958874
1961-08-01,12.801374245915442,3.7674533436010202,9.03392090231442
1961-09-01,12.48260883873664,4.11377900502478,8.36882983371186
1961-10-01,10.919030582156763,3.753836997554,7.165193584602763
1961-11-01,11.79969981864818,2.8104043479765,8.989295470671681
1961-12-01,12.954423581760025,3.3538175321390797,9.600606049620946
1962-01-01,12.873590646677412,4.17105826024299,8.702532386434422
1962-02-01,12.51466441824149,4.17319828251385,8.34146613572764
1962-03-01,12.900133394471123,4.38205075226736,8.518082642203762
1962-04-01,11.935057575613312,4.83498633188741,7.100071243725902
1962-05-01,12.593355979779588,5.51185985515312,7.081496124626468
1962-06-01,12.660452238541016,6.827486498493821,5.832965740047195
1962-07-01,12.754190353005521,6.47182822451888,6.282362128486641
1962-08-01,12.607231992541072,6.52470935552145,6.082522637019622
1962-09-01,12.203063391502065,6.46807842201797,5.734984969484095
1962-10-01,12.10973787808912,6.7708602152785495,5.338877662810571
1962-11-01,11.854651160108528,6.5501446156986205,5.304506544409907
1962-12-01,11.662214321371167,6.28718597966837,5.375028341702797
1963-01-01,11.739445468661048,5.93553936842161,5.803906100239438
1963-02-01,11.917710641084382,5.33693062376707,6.580780017317312
